group,weight,mean_income,theil_within,group_variable
7522,389101.93001614,3191.430232377643,0.3206793595112854,occupation
5222,379527.23689918,3231.368523612443,0.1463491572463467,occupation
2351,370541.52028385,5399.788747104994,0.25312711312979064,occupation
8341,363152.78610075,2927.672612790565,0.0949566829208332,occupation
5244,344455.88824679,3558.7740765619574,0.35667204285225024,occupation
5245,338240.97015019,2161.783534192058,0.06597326133432224,occupation
7412,328525.50971813,2909.775159933246,0.21529534769207967,occupation
2310,324815.81991459,12046.959232660074,0.17272360086413835,occupation
8344,322122.29709772,2701.9588810871087,0.05981876562736763,occupation
2264,318681.9764868,4962.66164523136,0.19506057196080465,occupation
9122,318497.01684029,2057.8254113750254,0.27024852370707736,occupation
7212,310358.09134406,2866.5210633771485,0.11872283625895678,occupation
3343,301654.38832178,5229.875036055336,0.40929130726667995,occupation
8342,301506.08649539,3192.5511990358887,0.13641363252422725,occupation
3322,300939.26192089,6414.625648845508,0.35501857815494764,occupation
2142,292322.44605251,9902.098112930382,0.3122627999190905,occupation
7223,291591.12369788,3168.9658289558547,0.09769464383033927,occupation
9612,290865.32150037,1670.4789438456785,0.9909309895932507,occupation
5212,288654.39144539,1645.6588584162714,0.4168769536068782,occupation
4311,285829.29666556,3129.4263159155544,0.17622859584348854,occupation
2423,282434.51767728,4925.611956038187,0.2521638328613569,occupation
7422,280934.8098538,2821.0614482848073,0.2358123524225726,occupation
3122,279981.38158167,4570.271942829773,0.17038195220143718,occupation
9611,273260.40178069,1862.018358191447,0.07077146435745874,occupation
6225,269951.931894,1063.9633358845049,0.5530344144519211,occupation
3513,269266.10086354,4106.08905991139,0.26493407546901326,occupation
1346,260669.8583817,11491.918684193337,0.32947871292523156,occupation
0210,256575.21899464,4368.5141619851165,0.2173469336388729,occupation
8160,251520.82655543,1902.6400674941617,0.2817687129765965,occupation
2262,246391.09708887,5719.614046635834,0.20714674335769065,occupation
2211,245907.69924483,12550.540803705795,0.199390297472967,occupation
2512,243198.00104516,10202.340448869678,0.3517896706080564,occupation
3339,242923.03215335,3940.8349294658274,0.2793233699562227,occupation
9629,240786.06102295,1351.7681522779799,0.3288276463579424,occupation
2642,239030.15675017,4922.186050469087,0.41544953431780324,occupation
1412,238398.63797771,6186.989410238281,0.3365246605206896,occupation
1321,236891.16787313,7905.00871250564,0.25826646732266134,occupation
2413,233813.05004061,6970.119065125646,0.3179963994529014,occupation
3511,228432.1075964,4099.509995707791,0.32116763072445664,occupation
7543,222668.02741122,3231.196294445937,0.1728668742178671,occupation
